"name" "Sixth Sense"                          "stat" "346 340    0     0     0   0   0   0   0   0    1790     45     4     48    -1"   "extra" "Study of Extra-Sensory Perception or the cultivation of modes of perception which are considered to be inherent in all sentient beings."
"name" "Aster"                                "stat" "342 343  344     0     0   0   0   0   0   0    1145     74     4     49    -1"   "extra" "Study of Universal Healing."
"name" "Ghost Vibrations"                     "stat" "223 346    0     0     0   0   0   0   0   0    1050     48     4     50    -1"   "extra" "Study of the vibrations caused by the transverse wave motion of light and beyond."
"name" "Sympathy (Bonding)"                   "stat" "349 347    0     0     0   0   0   0   0   0    2255     45     4     51    -1"   "extra" "Study of creating bonds with other psychics."
"name" "Devarsi"                              "stat" "348   0    0     0     0   0   0   0   0   0    1265     75     4     52    -1"   "extra" "Study of the healing technique developed by Amalthea that initiates a trance state to merge with a higher consciousness."
"name" "Ambochi"                              "stat" "348   0    0     0     0   0   0   0   0   0    1265     75     4     53    -1"   "extra" "Study of Love and Emotional Healing."
"name" "Energy Shades"                        "stat" "349   0    0     0     0   0   0   0   0   0    1165     39     4     54    -1"   "extra" "Study of the ghostly energy fields of lower and lower vibratory energies to tap into the conscious residue of intelligence from an earlier universe."
"name" "Yinchi"                               "stat" "349   0    0     0     0   0   0   0   0   0    1165     44     4     55    -1"   "extra" "Study of the life energies within every sentient, thought to be different from Sentient Energy Fields, in that these energies were tapped from within (although SEF's are considered to be interconnected with Yinchi energies)."
"name" "Wave Life"                            "stat" "349   0    0     0     0   0   0   0   0   0    1165     34     4     56    -1"   "extra" "Study of the growths from vibratory energies that form short-lived organic cells."
"name" "Vis Craft"                            "stat" "318 350    0     0     0   0   0   0   0   0    2650     37     4     57    -1"   "extra" "Study of the power of energy control and manipulation."
"name" "Bedlam"                               "stat" "322 350    0     0     0   0   0   0   0   0    2505     60     4     58    -1"   "extra" "Study of creating mass confusion through the power of the body and will."
"name" "Clairvoyance"                         "stat" "350   0    0     0     0   0   0   0   0   0    2465     41     4     59    -1"   "extra" "Study of the acquisition of information via the mind."
"name" "Sathra"                               "stat" "350   0    0     0     0   0   0   0   0   0    2465     36     4     60    -1"   "extra" "Study of the capability to use the Jump Gates without Jump Drives by focusing on space and humanity's relationship with it, especially through the side effects caused by the sathra experience."
"name" "Dhechi"                               "stat" "317 324  352     0     0   0   0   0   0   0    1555     80     4     61    -1"   "extra" "Study of the female energies involved with healing."
"name" "Paramu"                               "stat" "354   0    0     0     0   0   0   0   0   0    1285     43     4     62    -1"   "extra" "Study of the subtle vibratory energies, originating in the subquantum fields, which make up Sentient Energy Fields."
"name" "Occult Science"                       "stat" "317 330  356     0     0   0   0   0   0   0    3050     44     4     63    -1"   "extra" "Advancement of the study of Vis Craft and its intertwining with science."
"name" "Visioning"                            "stat" "357   0    0     0     0   0   0   0   0   0    2725     56     4     64    -1"   "extra" "Study of the path of projecting illusions."
"name" "Obscurance"                           "stat" "358   0    0     0     0   0   0   0   0   0    2680     40     4     65    -1"   "extra" "Study of the capability to cloak or hide things via the manipulation of others minds."
"name" "Shekina"                              "stat" "351 352  361     0     0   0   0   0   0   0    2485     61     4     66    -1"   "extra" "Study of the spiritual healing techniques developed by Amphion (a leader of the Amaltheans during the Second Republic) from Amalthea's Laws of Nine."
"name" "Psychic Turning"                      "stat" "362   0    0     0     0   0   0   0   0   0    3295     45     4     67    -1"   "extra" "Study of the ability to defend against psychic attacks and theurgic rites often by reflecting the attack back on the attacker."
"name" "Pyrokenesis"                          "stat" "362   0    0     0     0   0   0   0   0   0    3295     41     4     68    -1"   "extra" "Study of the ability to create and control fire."
"name" "Cryokenesis"                          "stat" "362   0    0     0     0   0   0   0   0   0    3295     36     4     69    -1"   "extra" "Study of the ability to create and control cold."
"name" "Psychic Cloaking"                     "stat" "363 370    0     0     0   0   0   0   0   0    3625     43     4     70    -1"   "extra" "Study of the path that learns to conceal physical presence, aura, and thoughts."
"name" "Pyschosomatic Illusion"               "stat" "363 364    0     0     0   0   0   0   0   0    3385     42     4     71    -1"   "extra" "Advancement of the path of projecting illusions that can actually cause physical harm."
"name" "Nous Point"                           "stat" "365   0    0     0     0   0   0   0   0   0    2700     58     4     72    -1"   "extra" "Study of the absolute concept of Pan-Physics that cannot be grasped by the finite mind."
"name" "Electrokenesis"                       "stat" "367 368    0     0     0   0   0   0   0   0    3795     32     4     73    -1"   "extra" "Study of the ability to create and control electricity and hence magnetism."
"name" "Time Skip"                            "stat" "254 319  370   563     0   0   0   0   0   0   51540     17     4     74    -1"   "extra" "Study of the ability to change the passage of time."
"name" "Demon Magic"                          "stat" "339 369  372     0     0   0   0   0   0   0   12310      5     4     75    -1"   "extra" "Study of the practice of creating a connection with entities that exist outside the physical plain of reality."
"name" "0"                                    "stat" "800   0    0     0     0   0   0   0   0   0       0    100     0      0    -1"   "extra" "0"
"name" "0"                                    "stat" "800   0    0     0     0   0   0   0   0   0       0    100     0      0    -1"   "extra" "0"
"name" "0"                                    "stat" "800   0    0     0     0   0   0   0   0   0       0    100     0      0    -1"   "extra" "0"
"name" "0"                                    "stat" "800   0    0     0     0   0   0   0   0   0       0    100     0      0    -1"   "extra" "0"
"name" "0"                                    "stat" "800   0    0     0     0   0   0   0   0   0       0    100     0      0    -1"   "extra" "0"
"name" "0"                                    "stat" "800   0    0     0     0   0   0   0   0   0       0    100     0      0    -1"   "extra" "0"
"name" "0"                                    "stat" "800   0    0     0     0   0   0   0   0   0       0    100     0      0    -1"   "extra" "0"
"name" "0"                                    "stat" "800   0    0     0     0   0   0   0   0   0       0    100     0      0    -1"   "extra" "0"
"name" "0"                                    "stat" "800   0    0     0     0   0   0   0   0   0       0    100     0      0    -1"   "extra" "0"
"name" "0"                                    "stat" "800   0    0     0     0   0   0   0   0   0       0    100     0      0    -1"   "extra" "0"
"name" "0"                                    "stat" "800   0    0     0     0   0   0   0   0   0       0    100     0      0    -1"   "extra" "0"
"name" "0"                                    "stat" "800   0    0     0     0   0   0   0   0   0       0    100     0      0    -1"   "extra" "0"
"name" "0"                                    "stat" "800   0    0     0     0   0   0   0   0   0       0    100     0      0    -1"   "extra" "0"
"name" "0"                                    "stat" "800   0    0     0     0   0   0   0   0   0       0    100     0      0    -1"   "extra" "0"
"name" "0"                                    "stat" "800   0    0     0     0   0   0   0   0   0       0    100     0      0    -1"   "extra" "0"
"name" "0"                                    "stat" "800   0    0     0     0   0   0   0   0   0       0    100     0      0    -1"   "extra" "0"
"name" "0"                                    "stat" "800   0    0     0     0   0   0   0   0   0       0    100     0      0    -1"   "extra" "0"
"name" "0"                                    "stat" "800   0    0     0     0   0   0   0   0   0       0    100     0      0    -1"   "extra" "0"
"name" "0"                                    "stat" "800   0    0     0     0   0   0   0   0   0       0    100     0      0    -1"   "extra" "0"
"name" "0"                                    "stat" "800   0    0     0     0   0   0   0   0   0       0    100     0      0    -1"   "extra" "0"
"name" "0"                                    "stat" "800   0    0     0     0   0   0   0   0   0       0    100     0      0    -1"   "extra" "0"
"name" "0"                                    "stat" "800   0    0     0     0   0   0   0   0   0       0    100     0      0    -1"   "extra" "0"
"name" "0"                                    "stat" "800   0    0     0     0   0   0   0   0   0       0    100     0      0    -1"   "extra" "0"
"name" "0"                                    "stat" "800   0    0     0     0   0   0   0   0   0       0    100     0      0    -1"   "extra" "0"
"name" "0"                                    "stat" "800   0    0     0     0   0   0   0   0   0       0    100     0      0    -1"   "extra" "0"
"name" "Applied Technology"                   "stat" "993   0    0     0     0   0   0   0   0   0      50    100     5      1    -1"   "extra" "All technology directly related to advancements in the construction of units are in this tree. Click Archive to view Volume 5: Applied Technology."
"name" "Autocannon"                           "stat" "125 400    0     0     0   0   0   0   0   0     165     98     5      2    -1"   "extra" "A fully-automatic gun that is capable of rapid-firing large caliber armor-piercing, explosive, or incendiary shells."
"name" "Aerial Reconnaissance"                "stat" "400   0    0     0     0   0   0   0   0   0      60     97     5      3    -1"   "extra" "Use of aircraft to gain intelligence."
"name" "Torpedo"                              "stat" "400   0    0     0     0   0   0   0   0   0      60     98     5      4    -1"   "extra" "An underwater ranged weapon that is self-propelled and designed to detonate when in contact or within proximity of the target."
"name" "Performance-Enhanced Soldiers"        "stat" "  4 400    0     0     0   0   0   0   0   0     180     90     5      5    -1"   "extra" "Use of stimulants to enhance the abilities of soldiers."
"name" "Psychically-Enhanced Soldiers"        "stat" "313 400    0     0     0   0   0   0   0   0     250     86     5      6    -1"   "extra" "Use of psychic powers to enhance the abilities of soldiers."
"name" "Viper Militia"                        "stat" "127 306  400     0     0   0   0   0   0   0     320     88     5      7    -1"   "extra" "Doctrine that focuses on the creation of soldiers that are resourceful in the use of nature to create weapons and explosives."
"name" "Superfiring"                          "stat" "401   0    0     0     0   0   0   0   0   0     185     98     5      8    -1"   "extra" "Naval military building technique whereby two (or more) turrets are located adjacent to the other at different elevation to allow one to fire over the other."
"name" "Fortifications"                       "stat" "126 401    0     0     0   0   0   0   0   0     200     97     5      9    -1"   "extra" "Allows the creation of forts, fortress, strongholds, and other defensive structures."
"name" "Biplane"                              "stat" "152 401  402     0     0   0   0   0   0   0     380     93     5     10    -1"   "extra" "An aeroplane with two wings, one on top of the other."
"name" "Depth Charge"                         "stat" "147 403    0     0     0   0   0   0   0   0     960     90     5     11    -1"   "extra" "Weapons designed for anti-submarine warfare that can destroy underwater targets via a destructive hydraulic shock wave."
"name" "Biochem-Enhanced Soldiers"            "stat" " 25 404    0     0     0   0   0   0   0   0     420     77     5     12    -1"   "extra" "Use of biochemical agents to enhance the abilities of soldiers."
"name" "Psychosonically-Enhanced Soldiers"    "stat" "311 314  405     0     0   0   0   0   0   0     515     66     5     13    -1"   "extra" "Use of psychosonics to enhance the abilities of soldiers."
"name" "Tracker Legion"                       "stat" " 52 173  312     0     0   0   0   0   0   0    4070     69     5     14    -1"   "extra" "Allows the creation of soldiers that are adept at surviving off the land and gaining strategic intelligence."
"name" "Advanced Artillery"                   "stat" "408   0    0     0     0   0   0   0   0   0     230     97     5     15    -1"   "extra" "Allows the creation of more advanced forms of Artillery."
"name" "Seaplane"                             "stat" "403 409    0     0     0   0   0   0   0   0     460     94     5     16    -1"   "extra" "An aeroplane that is allowed to take off and land on water."
"name" "Monoplane"                            "stat" "409   0    0     0     0   0   0   0   0   0     445     94     5     17    -1"   "extra" "An aeroplane with a single wing."
"name" "Sesquiplane"                          "stat" "409   0    0     0     0   0   0   0   0   0     445     94     5     18    -1"   "extra" "A biplane where one of the wings is smaller than the other to provide weight saving and aerodynamic benefits."
"name" "Naval Warfare"                        "stat" "  3 137  140   410     0   0   0   0   0   0    1195     90     5     19    -1"   "extra" "Doctrine of using heavily-armored naval vessels to conduct warfare."
"name" "Drug-Enhanced Soldiers"               "stat" " 49 411    0     0     0   0   0   0   0   0    3440     65     5     20    -1"   "extra" "Use of drugs to enhance the abilities of soldiers."
"name" "Surgically-Enhanced Soldiers"         "stat" " 22  23  411     0     0   0   0   0   0   0     675     75     5     21    -1"   "extra" "Use of medical procedures to enhance the abilities of soldiers."
"name" "Twinned Soldiers"                     "stat" " 38 411    0     0     0   0   0   0   0   0    1150     49     5     22    -1"   "extra" "Use of Artifical Embryo Twinning to increase the chance of duplicating soldiers with a twin."
"name" "Psychokinetically-Enhanced Soldiers"  "stat" "309 412    0     0     0   0   0   0   0   0     625     60     5     23    -1"   "extra" "Use of psychokinetics to enhance the abilities of soldiers."
"name" "Xenoenvironments"                     "stat" " 28 413    0     0     0   0   0   0   0   0    4625     53     5     24    -1"   "extra" "Study of alien environments to aid in the training of soldiers that are more adept at fighting in those environments."
"name" "Mechanized Warfare"                   "stat" "131 414    0     0     0   0   0   0   0   0     300     95     5     25    -1"   "extra" "Doctrine of using heavily-armored land vehicles to conduct warfare."
"name" "Anti-Aircraft Weaponry"               "stat" "409 414    0     0     0   0   0   0   0   0     525     94     5     26    -1"   "extra" "Weapons designed for anti-aircraft warfare that fire projectiles into the air to directly hit or detonate near their intended targets."
"name" "Stressed-Wing Skins"                  "stat" "415 416    0     0     0   0   0   0   0   0     605     92     5     27    -1"   "extra" "Design methodology that increases the load-bearing capacity of aeroplane wings via the application of a high-strength covering."
"name" "Variable-Pitch Propeller"             "stat" "132 416    0     0     0   0   0   0   0   0     535     93     5     28    -1"   "extra" "Design methodology that uses propellers with blades that can be rotated around their long axis, thereby changing the pitch of the blade to increase performance."
"name" "Retractable Undercarriage"            "stat" "416 429    0     0     0   0   0   0   0   0     660     91     5     29    -1"   "extra" "Design methodology whereby the landing gear of an aeroplane can be retracted after takeoff, reducing drag and allowing higher flying velocities."
"name" "Triplane"                             "stat" "417   0    0     0     0   0   0   0   0   0     515     93     5     30    -1"   "extra" "An aeroplane with three wings, stacked vertically."
"name" "Naval Patrol Ships"                   "stat" " 16 179  418     0     0   0   0   0   0   0    1560     86     5     31    -1"   "extra" "Naval vessels that are typically smaller and more agile so that they may operate closer to shore."
"name" "Chemical Shock Legion"                "stat" " 32  52  173   419     0   0   0   0   0   0    6020     49     5     32    -1"   "extra" "Genetically-engineered, implant-enhanced combat soldiers."
"name" "Prosthetically-Augmented Soldiers"    "stat" " 45  46  420     0     0   0   0   0   0   0    6175     57     5     33    -1"   "extra" "Use of prosthetics to enhance the abilities of soldiers."
"name" "Cloned Soldiers"                      "stat" " 80 421    0     0     0   0   0   0   0   0    1625     24     5     34    -1"   "extra" "Uses advanced cloning techniques to allow the growth and development of cloned soldiers."
"name" "Precognitive Soldiers"                "stat" "331 422    0     0     0   0   0   0   0   0    1235     53     5     35    -1"   "extra" "Enhancement of soldiers to psychically see into the future to enhance the soldier's performance."
"name" "Postcognitive Soldiers"               "stat" "331 422    0     0     0   0   0   0   0   0    1235     53     5     36    -1"   "extra" "Enhancement of soldiers to psychically see into the past to learn from mistakes and enhance future performance."
"name" "Barren Environment"                   "stat" " 41 423    0     0     0   0   0   0   0   0    5170     46     5     37    -1"   "extra" "Allows all units to gain combat bonuses when fighting on barren terrain planets."
"name" "Frozen Environment"                   "stat" " 41 423    0     0     0   0   0   0   0   0    5170     46     5     38    -1"   "extra" "Allows all units to gain combat bonuses when fighting on frozen terrain planets."
"name" "Jungle Environment"                   "stat" " 41 423    0     0     0   0   0   0   0   0    5170     46     5     39    -1"   "extra" "Allows all units to gain combat bonuses when fighting on jungle terrain planets."
"name" "Anti-Tank Weaponry"                   "stat" "424   0    0     0     0   0   0   0   0   0     350     95     5     40    -1"   "extra" "Weapons designed for anti-tank warfare that typically have armor-piercing or other types of anti-tank rounds."
"name" "Tanks"                                "stat" "424   0    0     0     0   0   0   0   0   0     350     95     5     41    -1"   "extra" "Mechanized, often heavily-armored land vehicles."
"name" "Dual-Purpose Gun"                     "stat" "425   0    0     0     0   0   0   0   0   0     610     94     5     42    -1"   "extra" "Naval artillery mountings designed to engage both surface and air targets."
"name" "Air-Air Rockets"                      "stat" "425   0    0     0     0   0   0   0   0   0     610     94     5     43    -1"   "extra" "Unguided munitions designed to be fired in the air from one aeroplane at another."
"name" "Cantilever Wing"                      "stat" "426   0    0     0     0   0   0   0   0   0     690     92     5     44    -1"   "extra" "Design methodology whereby a wing is internally braced, instead of externally, reducing wing drag thereby allowing higher velocities of flight."
"name" "Aerial Warfare"                       "stat" "176 427  445   456     0   0   0   0   0   0    1400     87     5     45    -1"   "extra" "Doctrine of using aeroplanes to conduct warfare."
"name" "Enclosed Cockpit"                     "stat" "428   0    0     0     0   0   0   0   0   0     745     91     5     46    -1"   "extra" "Design methodology whereby the pilot is enclosed within a structure (cockpit) that protects the pilot and reduces drag, allowing higher velocities of flight."
"name" "Naval Escort Ships"                   "stat" " 20 191  430   441     0   0   0   0   0   0    2270     86     5     47    -1"   "extra" "Naval vessels that are smaller and faster and designed to protect a naval fleet against smaller, more agile vessels."
"name" "Amphibious Landing Craft"             "stat" "430 440    0     0     0   0   0   0   0   0    1940     89     5     48    -1"   "extra" "Naval vessels designed to carry troops and land vehicles and deposit them onto shore."
"name" "Genetically-Enhanced Warriors"        "stat" " 90  96  100   431     0   0   0   0   0   0    8900     25     5     49    -1"   "extra" "Genetically-engineered, virus-enhanced soldiers."
"name" "Cybernetically-Enhanced Soldiers"     "stat" " 59  60  432     0     0   0   0   0   0   0    8600     48     5     50    -1"   "extra" "Use of cybernetics to enhance the abilities of soldiers."
"name" "Telepathic Soldiers"                  "stat" "340 434  435     0     0   0   0   0   0   0    1975     39     5     51    -1"   "extra" "Use of psychics that specialize in telepathy to enhance the abilities of soldiers."
"name" "Xenoenvironment Mastery"              "stat" "436 437  438     0     0   0   0   0   0   0    6115     44     5     52    -1"   "extra" "Combination of alien and various types of terrain to allow the creation of solders more adept at fighting in these areas."
"name" "Recoilless Rifle"                     "stat" "439   0    0     0     0   0   0   0   0   0     405     94     5     53    -1"   "extra" "Weapons designed to be humanoid fired that have minimal recoil."
"name" "Self-Propelled Weaponry"              "stat" "425 439  440     0     0   0   0   0   0   0     770     92     5     54    -1"   "extra" "Land vehicles that specialize in the increased mobility of formerly unpropelled artillery and other types of weapons."
"name" "Missiles"                             "stat" "164 442    0     0     0   0   0   0   0   0     795     86     5     55    -1"   "extra" "Airborne ranged weapons capable of self-propelled flight via a propellant, jet engine, or rocket motor."
"name" "Space Rocketry"                       "stat" "177 442    0     0     0   0   0   0   0   0     895     90     5     56    -1"   "extra" "Allows the construction of crude rockets that can travel in space."
"name" "Landing Flaps"                        "stat" "443   0    0     0     0   0   0   0   0   0     780     91     5     57    -1"   "extra" "Design methodology of using a variable wing surface to provide better control of aeroplanes at lower velocities, typically to provide better control of landing."
"name" "Rotorcraft"                           "stat" "182 444    0     0     0   0   0   0   0   0    2090     85     5     58    -1"   "extra" "Air vehicles that use a propeller or rotor to take off and land vertically."
"name" "Jet-Propulsion Aircraft"              "stat" "165 199  444     0     0   0   0   0   0   0    1810     86     5     59    -1"   "extra" "Aeroplanes that use a jet engine to provide thrust, often allowing the aeroplane to achieve significantly higher flight velocities and much greater fuel efficiency."
"name" "Naval Capital Ships"                  "stat" " 14 158  407   446     0   0   0   0   0   0    2725     88     5     60    -1"   "extra" "Naval vessels that are larger and sometimes slower, but have significantly more armor, design to be the main destructive force of a naval fleet."
"name" "Naval Amphibious Ships"               "stat" "446 447    0     0     0   0   0   0   0   0    2855     87     5     61    -1"   "extra" "Naval vessels that are designed to keep up with faster naval fleets that have amphibious landing capabilities."
"name" "Neumonically-Enhanced Soldiers"       "stat" "197 448    0     0     0   0   0   0   0   0   24130     32     5     62    -1"   "extra" "Use of Neumonic Armor to enhance the camouflage of troops increasing their ability to move unnoticed."
"name" "Machine-Fused Soldiers"               "stat" " 88 449    0     0     0   0   0   0   0   0   18575     35     5     63    -1"   "extra" "Fusing of machine and humanoid to enhance soldier performance."
"name" "ESP Soldiers"                         "stat" "347 450    0     0     0   0   0   0   0   0    2445     41     5     64    -1"   "extra" "Use of psychics that specialize in ESP to enhance the operational efficiency of soldiers."
"name" "Assassin"                             "stat" " 25 314  451     0     0   0   0   0   0   0    6490     48     5     65    -1"   "extra" "Soldiers that specialize in their ability to take out strategic targets including Nobles, Officers, and other high-ranking officials."
"name" "Recoilless Gun"                       "stat" "452   0    0     0     0   0   0   0   0   0     465     93     5     66    -1"   "extra" "Weapons designed to be fired from a structure that minimize the weapon's recoil upon firing."
"name" "Powered-Armor Legion"                 "stat" "186 251  452     0     0   0   0   0   0   0   10065     79     5     67    -1"   "extra" "Highly-armored (via Powered Ceramsteel) and deadly accurate (via the use of Fusion Rifles) soldiers."
"name" "Rotary Autocannon"                    "stat" "444 452    0     0     0   0   0   0   0   0    1785     90     5     68    -1"   "extra" "Weapon that uses a rotating barrel to rapidly fire munitions at its target."
"name" "Main Battle Tank"                     "stat" "139 182  453   465     0   0   0   0   0   0    1700     88     5     69    -1"   "extra" "Advancement in the state-of-art of mechanized vehicles to create a multi-purpose, multi-role tank capable of performing many different functions."
"name" "Guided Missiles"                      "stat" "193 454    0     0     0   0   0   0   0   0    1670     83     5     70    -1"   "extra" "Missiles that use advanced controls to guide the missile towards its target."
"name" "Web Missiles"                         "stat" "167 454    0     0     0   0   0   0   0   0    2325     80     5     71    -1"   "extra" "Missiles that are guided by a user towards its target."
"name" "Jump Rocketry"                        "stat" "311 455    0     0     0   0   0   0   0   0    1235     76     5     72    -1"   "extra" "Allows the construction of crude rockets that can use the jump gates."
"name" "Cargo Handling"                       "stat" "458   0    0     0     0   0   0   0   0   0    1970     87     5     73    -1"   "extra" "Capability to transport troops and equipment via aeroplane."
"name" "V/STOL Aircraft"                      "stat" "457 458    0     0     0   0   0   0   0   0    2665     85     5     74    -1"   "extra" "Aeroplanes that specialize in vertical / short distance takeoff and landing."
"name" "Rocket-Propelled Aircraft"            "stat" "177 458    0     0     0   0   0   0   0   0    2420     87     5     75    -1"   "extra" "Aircraft that use rocket engines for propulsion to achieve high velocity flight."
"name" "Advanced Minor Watercraft"            "stat" " 16 173  459   470     0   0   0   0   0   0    4695     83     5     76    -1"   "extra" "Technological advancements that allow the construction of higher performance watercraft."
"name" "Supercavitating Torpedo"              "stat" "227 460    0     0     0   0   0   0   0   0    7565     83     5     77    -1"   "extra" "Advancement in torpedo technology that allows the weapon to travel at significantly higher velocities underwater."
"name" "Sympathic Soldiers"                   "stat" "350 463    0     0     0   0   0   0   0   0    3140     38     5     78    -1"   "extra" "Use of psychically-bound troops that enhance their operational efficiency."
"name" "Demolition"                           "stat" "197 464    0     0     0   0   0   0   0   0   23065     34     5     79    -1"   "extra" "Advancement of Assassins that allow them to take out more heavily armored strategic targets."
"name" "Rail Gun"                             "stat" "204 465  503     0     0   0   0   0   0   0    6735     83     5     80    -1"   "extra" "Study of linear motors and their use to accelerate projectiles to sufficiently high velocities to destroy targets via their kinetic energy at impact."
"name" "Special Forces"                       "stat" "302 466    0     0     0   0   0   0   0   0   10710     79     5     81    -1"   "extra" "Soldiers that specialize in covert military operations."
"name" "Assault Legion"                       "stat" "243 451  466     0     0   0   0   0   0   0   17350     59     5     82    -1"   "extra" "Advancement of the Powered-Armor Legion through the use of cybernetics and terrain combat mastery to increase their operational efficiency."
"name" "Advanced Battle Tanks"                "stat" "173 187  468     0     0   0   0   0   0   0    5205     84     5     83    -1"   "extra" "Technological advancements in Main Battle Tank technology to increase their operational efficiency."
"name" "PTS Missile Launcher"                 "stat" "141 469    0     0     0   0   0   0   0   0    1950     88     5     84    -1"   "extra" "Heavily-armored, terrestrial vehicles that use guided missiles to launch munitions at bombarding spacecraft (PTS: Planet-to-Space)."
"name" "Unmanned Aerial Vehicles"             "stat" "469 540  507     0     0   0   0   0   0   0    8310     64     5     85    -1"   "extra" "Advancement in the control of aeroplanes to be operated without a pilot from a remote operator."
"name" "Supersonic Missiles"                  "stat" "189 469    0     0     0   0   0   0   0   0    3680     84     5     86    -1"   "extra" "Advancement in missile technology that allows missiles to reach supersonic speeds briefly as they transit towards their target."
"name" "Advanced V/STOL Aircraft"             "stat" "473 539    0     0     0   0   0   0   0   0    6110     81     5     87    -1"   "extra" "Technological advancements in V/STOL Aircraft that increase their operational efficiency."
"name" "Supersonic Aircraft"                  "stat" "200 474    0     0     0   0   0   0   0   0    3200     85     5     88    -1"   "extra" "Aircraft designed to fly in the supersonic region of flight indefinitely, i.e. supercruise."
"name" "Guided Missile Navalcraft"            "stat" " 15 469  475     0     0   0   0   0   0   0    5855     84     5     89    -1"   "extra" "Technological upgrades to navalcraft that augment their operational efficiency via the use of guided missiles."
"name" "Supercavitating Submarine"            "stat" "200 476    0     0     0   0   0   0   0   0    8030     83     5     90    -1"   "extra" "Underwater naval vessels designed to create a supercavitating bubble when they travel, dramatically increasing their underwater speed."
"name" "Vislocks"                             "stat" "356 477    0     0     0   0   0   0   0   0    3790     32     5     91    -1"   "extra" "Use of Vis Craft to create much more powerful psychically-enhanced soldiers."
"name" "Dervishes"                            "stat" "357 477    0     0     0   0   0   0   0   0    3635     48     5     92    -1"   "extra" "Use of Bedlam to create much more powerful psychically-enhanced soldiers."
"name" "Sathraists"                           "stat" "359 477    0     0     0   0   0   0   0   0    3590     26     5     93    -1"   "extra" "Use of the experience gained from the Sathraists to create jump-capable space vessels."
"name" "Mass Driver"                          "stat" "168 222  479   538     0   0   0   0   0   0   10325     77     5     94    -1"   "extra" "Advancement in Rail Gun technology that improves the energy efficiency and increases the payload size of the kinetic projectile"
"name" "Cybercorp"                            "stat" " 74 480    0     0     0   0   0   0   0   0   15575     52     5     95    -1"   "extra" "Implant-enhanced Special Forces improving their operational efficiency."
"name" "Rocket Legion"                        "stat" " 98 198  481   499     0   0   0   0   0   0   26915     47     5     96    -1"   "extra" "Technological advancements to Assault Legions giving them hoverflight and other significant operational improvements."
"name" "Polymorphonically-Enhanced Soldiers"  "stat" "198 481    0     0     0   0   0   0   0   0   24595     42     5     97    -1"   "extra" "Use of Polymorphonic Armor to enhance the armor and agility of troops increasing their operational efficiency."
"name" "Mechanically-Enhanced Soldiers"       "stat" "236 482    0     0     0   0   0   0   0   0    6220     80     5     98    -1"   "extra" "Use of Robotics to improve the operational efficiency of soldiers."
"name" "Powered Ceramsteel Tanks"             "stat" "186 180  482     0     0   0   0   0   0   0   13535     74     5     99    -1"   "extra" "Technological advancements to Battle Tanks, greatly increasing their armor and providing component integration to dramatically improve their operational efficiency."
"name" "Hovertanks"                           "stat" "246 482    0     0     0   0   0   0   0   0    7425     68     5    100    -1"   "extra" "Use of Hovertech to improve the agility and range of tank designs."
"name" "Violator Assault Gunnery"             "stat" "251 465  470   482     0   0   0   0   0   0   10830     80     5    101    -1"   "extra" "Technological improvements to Artillery, allowing improved accuracy and a dramatic increase in operational efficiency."
"name" "PTS Fusion Cannon"                    "stat" "173 255  483     0     0   0   0   0   0   0   10295     76     5    102    -1"   "extra" "Heavily-armored, terrestrial vehicles that use powerful Fusion Cannons for PTS weaponry."
"name" "Unmanned Land Vehicles"               "stat" "482 484    0     0     0   0   0   0   0   0   10625     65     5    103    -1"   "extra" "Advancement in the control of land vehicles allowing them to be operated without a driver from a remote operator."
"name" "Supercruise Missiles"                 "stat" "200 485    0     0     0   0   0   0   0   0    4170     84     5    104    -1"   "extra" "Advancement in missile technology that allows missiles to travel at supersonic speeds over a significant amount of the duration of their flight towards their target."
"name" "Power V/STOL Aircraft"                "stat" "486 552    0     0     0   0   0   0   0   0   14065     79     5    105    -1"   "extra" "Technological advancements to the protection systems of V/STOL Aircraft"
"name" "Hypersonic Aircraft"                  "stat" "218 487    0     0     0   0   0   0   0   0    5665     82     5    106    -1"   "extra" "Aircraft designed to fly in the hypersonic region of flight indefinitely, i.e. hypercruise."
"name" "Spacecraft"                           "stat" "139 523  474     0     0   0   0   0   0   0    5490     87     5    107    -1"   "extra" "Aircraft that are designed to fly from the ground into space and operate in space indefinitely."
"name" "Advanced Rocket-Propelled Aircraft"   "stat" "474 486    0     0     0   0   0   0   0   0    7155     83     5    108    -1"   "extra" "Technological advancements in Rocket-Propelled Aircraft that increase their operational efficiency."
"name" "PTS Missile Navalcraft"               "stat" " 26 483  488     0     0   0   0   0   0   0    6655     83     5    109    -1"   "extra" "Technological advancements in the weaponry of Navalcraft giving them PTS Missile weaponry."
"name" "Hypercavitating Torpedo"              "stat" "234 489    0     0     0   0   0   0   0   0    8840     81     5    110    -1"   "extra" "Advancement in supercaviting torpedo technology that allows the weapon to travel at even higher velocities underwater."
"name" "Occultists"                           "stat" "309 490    0     0     0   0   0   0   0   0    4050     48     5    111    -1"   "extra" "Allows the fielding of Vislocks better connected to the Holy Flame, increasing their operational efficiency."
"name" "Visioneers"                           "stat" "363 491    0     0     0   0   0   0   0   0    4110     46     5    112    -1"   "extra" "Allows the fielding of Dervishes with better control on creating illusions thereby increasing their operational efficiency."
