}
{14
"name" "Space Destroyer"                 "1" "abbrev" "SSDD"        "stats" "jump           14      3     11      1     3     40      40       0      0       0      0      0      0      0      0      0      0      0      0      3     50      4     40     0      0     1        0           0         440     4404    0        0      67       0         0          0          0           5             0           0        13        0         1           -1     -1      14      99        5       71   0   0   0   0   0   0   0   0   0    0      1       1      0      4     1       1"     "art"    "penant1.flc"     "efsunit.bin"
"name" "Hyperion Full 14.1 Unit"         "1" "abbrev" "14.1 Unit"   "stats" "jump           14      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "penant1.flc"            "same"
"name" "Hyperion Full 14.2 Unit"         "1" "abbrev" "14.2 Unit"   "stats" "jump           14      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "penant1.flc"            "same"
"name" "Hyperion Full 14.3 Unit"         "1" "abbrev" "14.3 Unit"   "stats" "jump           14      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "penant1.flc"            "same"
"name" "Hyperion Full 14.4 Unit"         "1" "abbrev" "14.4 Unit"   "stats" "jump           14      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "penant1.flc"            "same"
"name" "Hyperion Full 14.5 Unit"         "1" "abbrev" "14.5 Unit"   "stats" "jump           14      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "penant1.flc"            "same"
}
//----|------------------------------------------------------------|----------------------------|------------------------------------------|----------------------------------------------------------------------------------------------------------------------------|-------------------|---------|----------------|---------------------------------------------------------------------------------------------------------------------------------------|-----------------------------------------|----------------------------------------|--------------------------------------------------|------------------------------------------|
//    |      U  n  i  q  u  e         N  a  m  e  s                |   B  e  h  a  v  i  o  r   | U  n  i  t   S  t  a  t  i  s  t  i  c  s|                              C  o  m  b  a  t                                   W  e  a  p  o  n  r  y                     |   C  a  r  g  o   |         | C  o  s  t  s  |                  R  e  s  o  u  r  c  e  s          R  e  q  u  i  r  e  d          t  o          B  u  i  l  d                       |     B  u  i  l  d    N  e  e  d  s      |    T e c h   R e q u i r e m e n t s   |        M  i  s  c  e  l  l  a  n  e  o  s        |           A  r  t  w  o  r  k            |
//    | Name                            |    |       | Nickname    |       | Move Type   | Kind | Move | Spot | Camo | Ag | Armor | PsyDef |    Water      |  Indirect   |     Air     |   Direct    |   Close     |    Psy      |  RangedSp   |  DirectSp   |  CloseSp | Cargo | CanBCargo | !Combat | Crd/Trn | Cred | Food | Energy | Metal | Trace | Exotica | Chemicals | Biochems | Electronics | CeramSteel | Wetware | Monopols | Gems | Singularities | Unit | tLvl | Bldgs | Owner | Turns2Bld |  0   1   2   3   4   5   6   7   8   9 | Tax | Flock | Range | Eat | Rank | RoP | Disband |  Art  |    Animation    |      Icon      |
//----|------------------------------------------------------------|----------------------------|------------------------------------------|----------------------------------------------------------------------------------------------------------------------------|-------------------|---------|----------------|---------------------------------------------------------------------------------------------------------------------------------------|-----------------------------------------|----------------------------------------|--------------------------------------------------|------------------------------------------|
{15
"name" "Space Frigate"                   "1" "abbrev" "SSFF"        "stats" "jump           15      3     10      1     4     25      25       0      0       0      0      0      0      0      0      0      0      0      0      0      0      4     30     5     20     1        0           0         578     5780    0        0      42       0         0          0          0          10             0           0        20        0         1           -1     -1      14      99        5       72   0   0   0   0   0   0   0   0   0    0      1       1      0      3     1       1"     "art"    "frigate.flc"     "efsunit.bin"
"name" "Hyperion Full 15.1 Unit"         "1" "abbrev" "15.1 Unit"   "stats" "jump           15      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "frigate.flc"            "same"
"name" "Hyperion Full 15.2 Unit"         "1" "abbrev" "15.2 Unit"   "stats" "jump           15      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "frigate.flc"            "same"
"name" "Hyperion Full 15.3 Unit"         "1" "abbrev" "15.3 Unit"   "stats" "jump           15      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "frigate.flc"            "same"
"name" "Hyperion Full 15.4 Unit"         "1" "abbrev" "15.4 Unit"   "stats" "jump           15      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "frigate.flc"            "same"
"name" "Hyperion Full 15.5 Unit"         "1" "abbrev" "15.5 Unit"   "stats" "jump           15      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "frigate.flc"            "same"
}
{16
"name" "Space Carrier"                   "1" "abbrev" "SSCV"        "stats" "jump           16      3     10      1     2     50      50       0      0       0      0      0      0      0      0      0      0      0      0      2     60      0      0     4     25     4        0           0        1006    10058    0        0      50       0         0          0          0           3            14           0        37        0         1           -1     -1      14      99        7       73   0   0   0   0   0   0   0   0   0    0      1       1      0      7     1       1"     "art"    "carrier.flc"     "efsunit.bin"
"name" "Space Carrier MkII"              "1" "abbrev" "SSCV II"     "stats" "jump           16      5     15      2     3     76      76       0      0       0      0      0      0      0      0      0      0      0      0      3     92      0      0     9     38     4        0           0         736     7356    0        0      76       0         0          0          0           3            13           0        25        0         1           -1     -1      14      99        6       74   0   0   0   0   0   0   0   0   0    0      1       1      0      7     1       1"     "art"    "carrier.flc"            "same"
"name" "Hyperion Full 16.2 Unit"         "1" "abbrev" "16.2 Unit"   "stats" "jump           16      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "carrier.flc"            "same"
"name" "Hyperion Full 16.3 Unit"         "1" "abbrev" "16.3 Unit"   "stats" "jump           16      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "carrier.flc"            "same"
"name" "Hyperion Full 16.4 Unit"         "1" "abbrev" "16.4 Unit"   "stats" "jump           16      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "carrier.flc"            "same"
"name" "Hyperion Full 16.5 Unit"         "1" "abbrev" "16.5 Unit"   "stats" "jump           16      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "carrier.flc"            "same"
}
{17
"name" "Space Fighter"                   "1" "abbrev" "Seraphim"    "stats" "space          17      2      8      1     6     10      10       0      0       0      0      0      0      0      0      0      0      0      0      0      0      6     10     6     20     0        1           0          74      742    0       13      17       0         0          0          0          10             0           0         0        0         0           -1     -1      14      99        2       75   0   0   0   0   0   0   0   0   0    0      1       1      0      1     1       1"     "art"    "fight03.flc"     "efsunit.bin"
"name" "Cyber Fighter"                   "1" "abbrev" "Archangel"   "stats" "space          17      4     18      2    13     22      22       0      0       0      0      0      0      0      0      0      0      0      0      0      0     13     22    30     44     0        1           0         740     6662    0        7      20       0         0          0          0           0             0          12         0       11         0           17      0      14      99        3       76   0   0   0   0   0   0   0   0   0    0      1       1      0      1     1       1"     "art"    "fight03.flc"   "ARCHANGEL.bmp"
"name" "Hyperion Full 17.2 Unit"         "1" "abbrev" "17.2 Unit"   "stats" "space          17      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "fight03.flc"            "same"
"name" "Hyperion Full 17.3 Unit"         "1" "abbrev" "17.3 Unit"   "stats" "space          17      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "fight03.flc"            "same"
"name" "Hyperion Full 17.4 Unit"         "1" "abbrev" "17.4 Unit"   "stats" "space          17      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "fight03.flc"            "same"
"name" "Hyperion Full 17.5 Unit"         "1" "abbrev" "17.5 Unit"   "stats" "space          17      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "fight03.flc"            "same"
}
{18
"name" "Space Torp Bmbr"                 "1" "abbrev" "Prophet"     "stats" "space          18      2      8      1     5     15      15       0      0       0      0      0      0      0      0      0      0      0      0      5     30      0      0     0      0     0        1           0          80      804    0       15      25       0         0          0          0           7             0           0         0        0         0           -1     -1      14      99        2       77   0   0   0   0   0   0   0   0   0    0      1       1      0      2     1       1"     "art"    "torpedo.flc"     "efsunit.bin"
"name" "Martyr Torp Bmbr"                "1" "abbrev" "Martyr"      "stats" "space          18      3     12      1     7     25      25       0      0       0      0      0      0      0      0      0      0      7     25      7     45      0      0     0      0     0        1           0         285     2045    0       33      17       7         0          0          0           3             0           0         0       11         0           18      0      14      99        2       78   0   0   0   0   0   0   0   0   0    0      1       1      0      2     1       1"     "art"    "torpedo.flc"      "MARTYR.bmp"
"name" "Hyperion Full 18.2 Unit"         "1" "abbrev" "18.2 Unit"   "stats" "space          18      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "torpedo.flc"            "same"
"name" "Hyperion Full 18.3 Unit"         "1" "abbrev" "18.3 Unit"   "stats" "space          18      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "torpedo.flc"            "same"
"name" "Hyperion Full 18.4 Unit"         "1" "abbrev" "18.4 Unit"   "stats" "space          18      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "torpedo.flc"            "same"
"name" "Hyperion Full 18.5 Unit"         "1" "abbrev" "18.5 Unit"   "stats" "space          18      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "torpedo.flc"            "same"
}
{19
"name" "Assault Lander"                  "1" "abbrev" "SSATL"       "stats" "lander         19      6     10      1     4     25      25       0      0       2     20      0      0      0      0      0      0      0      0      0      0      2     30     0      0     2        0           0         588     5884    0        0      25       0         0          0          0           4             7           0        21        0         1           -1     -1      14      99        4       79   0   0   0   0   0   0   0   0   0    0      1       1      0      8     1       1"     "art"    "asltld5.flc"     "efsunit.bin"
"name" "Hyperion Full 19.1 Unit"         "1" "abbrev" "19.1 Unit"   "stats" "lander         19      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "asltld5.flc"            "same"
"name" "Hyperion Full 19.2 Unit"         "1" "abbrev" "19.2 Unit"   "stats" "lander         19      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "asltld5.flc"            "same"
"name" "Hyperion Full 19.3 Unit"         "1" "abbrev" "19.3 Unit"   "stats" "lander         19      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "asltld5.flc"            "same"
"name" "Hyperion Full 19.4 Unit"         "1" "abbrev" "19.4 Unit"   "stats" "lander         19      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "asltld5.flc"            "same"
"name" "Hyperion Full 19.5 Unit"         "1" "abbrev" "19.5 Unit"   "stats" "lander         19      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "asltld5.flc"            "same"
}
//----|------------------------------------------------------------|----------------------------|------------------------------------------|----------------------------------------------------------------------------------------------------------------------------|-------------------|---------|----------------|---------------------------------------------------------------------------------------------------------------------------------------|-----------------------------------------|----------------------------------------|--------------------------------------------------|------------------------------------------|
//    |      U  n  i  q  u  e         N  a  m  e  s                |   B  e  h  a  v  i  o  r   | U  n  i  t   S  t  a  t  i  s  t  i  c  s|                              C  o  m  b  a  t                                   W  e  a  p  o  n  r  y                     |   C  a  r  g  o   |         | C  o  s  t  s  |                  R  e  s  o  u  r  c  e  s          R  e  q  u  i  r  e  d          t  o          B  u  i  l  d                       |     B  u  i  l  d    N  e  e  d  s      |    T e c h   R e q u i r e m e n t s   |        M  i  s  c  e  l  l  a  n  e  o  s        |           A  r  t  w  o  r  k            |
//    | Name                            |    |       | Nickname    |       | Move Type   | Kind | Move | Spot | Camo | Ag | Armor | PsyDef |    Water      |  Indirect   |     Air     |   Direct    |   Close     |    Psy      |  RangedSp   |  DirectSp   |  CloseSp | Cargo | CanBCargo | !Combat | Crd/Trn | Cred | Food | Energy | Metal | Trace | Exotica | Chemicals | Biochems | Electronics | CeramSteel | Wetware | Monopols | Gems | Singularities | Unit | tLvl | Bldgs | Owner | Turns2Bld |  0   1   2   3   4   5   6   7   8   9 | Tax | Flock | Range | Eat | Rank | RoP | Disband |  Art  |    Animation    |      Icon      |
//----|------------------------------------------------------------|----------------------------|------------------------------------------|----------------------------------------------------------------------------------------------------------------------------|-------------------|---------|----------------|---------------------------------------------------------------------------------------------------------------------------------------|-----------------------------------------|----------------------------------------|--------------------------------------------------|------------------------------------------|
{20
"name" "Freighter"                       "1" "abbrev" "SSTV"        "stats" "jump           20      2      6      1     3     50      50       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     1     20     2        0           0         671     6705    0        0      83       0         0          0          0           4             0           0        22        0         1           -1     -1      14      99        6       80   0   0   0   0   0   0   0   0   0    0      1       1      0      9     1       1"     "art"     "fret09.flc"     "efsunit.bin"
"name" "Armored Freighter"               "1" "abbrev" "SSTV II"     "stats" "jump           20      3     10      2     5     82      82       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     3     33     2        0           0         464     4642    0        0      82       0         0          0          0           2             7           0        15        0         1           -1     -1      14      99        5       80   0   0   0   0   0   0   0   0   0    0      1       1      0      9     1       1"     "art"     "fret09.flc"      "SSTVII.bmp"
"name" "Hyperion Full 20.2 Unit"         "1" "abbrev" "20.2 Unit"   "stats" "jump           20      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"     "fret09.flc"            "same"
"name" "Hyperion Full 20.3 Unit"         "1" "abbrev" "20.3 Unit"   "stats" "jump           20      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"     "fret09.flc"            "same"
"name" "Hyperion Full 20.4 Unit"         "1" "abbrev" "20.4 Unit"   "stats" "jump           20      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"     "fret09.flc"            "same"
"name" "Hyperion Full 20.5 Unit"         "1" "abbrev" "20.5 Unit"   "stats" "jump           20      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"     "fret09.flc"            "same"
}
{21
"name" "Bulk Hauler"                     "1" "abbrev" "SSBH"        "stats" "jump           21      2      6      1     2     75      75       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     1     30     4        0           0         993     9932    0        0      75       0         0          0          0           2            21           0        35        0         1           -1     -1      14      99        8       81   0   0   0   0   0   0   0   0   0    0      1       1      0      9     1       1"     "art"     "bulk05.flc"     "efsunit.bin"
"name" "Armored Bulk Hauler"             "1" "abbrev" "SSBH II"     "stats" "jump           21      3     10      2     3    119     119       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     3     48     4        0           0         626     6258    0        0     119       0         0          0          0           2            10           0        20        0         1           -1     -1      14      99        6       81   0   0   0   0   0   0   0   0   0    0      1       1      0      9     1       1"     "art"     "bulk05.flc"      "SSBHII.bmp"
"name" "Hyperion Full 21.2 Unit"         "1" "abbrev" "21.2 Unit"   "stats" "jump           21      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"     "bulk05.flc"            "same"
"name" "Hyperion Full 21.3 Unit"         "1" "abbrev" "21.3 Unit"   "stats" "jump           21      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"     "bulk05.flc"            "same"
"name" "Hyperion Full 21.4 Unit"         "1" "abbrev" "21.4 Unit"   "stats" "jump           21      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"     "bulk05.flc"            "same"
"name" "Hyperion Full 21.5 Unit"         "1" "abbrev" "21.5 Unit"   "stats" "jump           21      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"     "bulk05.flc"            "same"
}
{22
"name" "Starbase"                        "1" "abbrev" "SB"          "stats" "space          16      2     14      1     1    100     100       0      0       0      0      0      0      0      0      0      0      0      0      1    100      2     50     3     25     4        0           0         423     4227    0       58     167       0         0          0          0          10             0           0         0        0         0           -1     -1      14      99       12       82   0   0   0   0   0   0   0   0   0    0      1       1      0      5     1       1"     "art"   "spc_city.flc"     "efsunit.bin"
"name" "Meson Starbase"                  "1" "abbrev" "SB II"       "stats" "space          16      3     21      2     2    153     153       0      0       0      0      0      0      0      0      0      0      0      0      2    153      3     77     7     38     4        0           0        2097    20974    0        0     255       0         0          0          0           8             0           0        70        0         0           -1     -1      14      99       19       83   0   0   0   0   0   0   0   0   0    0      1       1      0      5     1       1"     "art"   "spc_city.flc"        "SBII.bmp"
"name" "Hyperion Full 22.2 Unit"         "1" "abbrev" "22.2 Unit"   "stats" "space          16      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"   "spc_city.flc"            "same"
"name" "Hyperion Full 22.3 Unit"         "1" "abbrev" "22.3 Unit"   "stats" "space          16      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"   "spc_city.flc"            "same"
"name" "Hyperion Full 22.4 Unit"         "1" "abbrev" "22.4 Unit"   "stats" "space          16      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"   "spc_city.flc"            "same"
"name" "Hyperion Full 22.5 Unit"         "1" "abbrev" "22.5 Unit"   "stats" "space          16      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"   "spc_city.flc"            "same"
}
{23
"name" "Submarine"                       "1" "abbrev" "NSS"         "stats" "underwater     23     20     10      6     2     15      15       2     50       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        1           0         106     1058    0       84      30      18         0          0          0           0             0           0         0        0         0           -1     -1       3      99        3        0   0   0   0   0   0   0   0   0   0    0      1       1      0      0     1       1"     "art"    "efssub1.flc"     "efsunit.bin"
"name" "Hyperion Full 23.1 Unit"         "1" "abbrev" "23.1 Unit"   "stats" "underwater     23      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "efssub1.flc"            "same"
"name" "Hyperion Full 23.2 Unit"         "1" "abbrev" "23.2 Unit"   "stats" "underwater     23      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "efssub1.flc"            "same"
"name" "Hyperion Full 23.3 Unit"         "1" "abbrev" "23.3 Unit"   "stats" "underwater     23      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "efssub1.flc"            "same"
"name" "Hyperion Full 23.4 Unit"         "1" "abbrev" "23.4 Unit"   "stats" "underwater     23      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "efssub1.flc"            "same"
"name" "Hyperion Full 23.5 Unit"         "1" "abbrev" "23.5 Unit"   "stats" "underwater     23      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"    "efssub1.flc"            "same"
}
{24
"name" "Naval Battleship"                "1" "abbrev" "NBB"         "stats" "naval          24     20      6      1     1     50      50       0      0       1     50      0      0      2     30      3     15      0      0      0      0      0      0     0      0     2        0           0         207     2066    0      156     100      23         0          0          0           0             0           0         0        0         0           -1     -1       3      99        6        0   0   0   0   0   0   0   0   0   0    0      1       1      0      5     1       1"     "art"    "efsbatl.flc"     "efsunit.bin"
